Transcript	Length
C8orf44-SGK3__chr8	4582
STK35__chr20	6415
OCA2__chr15	3162
BCL2L10__chr15	889
MZB1__chr5	831
SMPX__chrX	1043
KLK8__chr19	1154
GLRX5__chr14	1173
MIR10B__chr2	111
TPM1__chr15	3364
SNORD38A__chr1	72
UNG__chr12	2373
MIR1324__chr3	97
LOC100129520__chrX	2983
CD300LB__chr17	2298
CKMT1A__chr15	1789
CT45A3__chrX	1013
SYTL1__chr1	1981
PROX1__chr1	8727
LOC150197__chr22	2207
DZIP3__chr3	5575
TMED9__chr5	1398
DOCK1__chr10	6803
XYLT2__chr17	3578
LOC170425__chr10	2691
SMG7-AS1__chr1	2459
HDHD2__chr18	2192
LOC646498__chr3	706
PNRC1__chr6	2135
OR10H4__chr19	952
AADAT__chr4	2418
TMEM8A__chr16	3669
GRIN2B__chr12	5954
LOC439990__chr10	2163
LOC100508120__chr6	1595
CBX5__chr12	11873
LIG4__chr13	4360
SFRP2__chr4	1993
LOC100128787__chr1	828
EPB49__chr8	3304
CWC15__chr11	1582
CMPK2__chr2	4157
GFRA4__chr20	1522
SMIM1__chr1	550
LMBR1__chr7	4907
TFAP2E__chr1	2194
CNBP__chr3	3389
RAB3GAP1__chr2	4963
CCDC102A__chr16	2438
SARNP__chr12	1320
RNU6-71__chr6	88
LOC728392__chr17	1495
ZNF248__chr10	6052
MSL2__chr3	4773
SMC1A__chrX	9750
C17orf75__chr17	4593
PPP1R7__chr2	1303
FAM129A__chr1	6940
DKK1__chr10	1809
EIF3CL__chr16	6145
MAL__chr2	1141
GOLGA8A__chr15	6581
TRUB2__chr9	1447
RXRA__chr9	5532
AKAP9__chr7	12513
SYCP2L__chr6	3159
SCO1__chr17	1760
AKAP1__chr17	4678
TBX5__chr12	4372
SPN__chr16	7040
FAM9A__chrX	1599
SNORD41__chr19	71
LOC100289656__chr15	897
ZFP82__chr19	2621
MANSC1__chr12	2301
KRTAP20-4__chr21	225
SSBP3__chr1	2205
ZNF630__chrX	2914
CUL7__chr6	5622
NID2__chr14	5068
IRX2__chr5	3061
LOC100170939__chr5	1023
PRSS35__chr6	2609
DHRS9__chr2	3632
TRNT1__chr3	2283
MIR374C__chrX	71
CTTNBP2NL__chr1	5906
ZNF22__chr10	2206
RYR1__chr19	15497
COL20A1__chr20	4208
SSX2__chrX	2918
ILDR2__chr1	8137
DPPA2P3__chr3	1146
SMAD3__chr15	6635
PSMG2__chr18	1167
MAP9__chr4	7345
CYCS__chr7	5541
MIR598__chr8	98
RAB6B__chr3	5568
KRTAP9-4__chr17	968
C17orf98__chr17	569
FTLP10__chr4	1504
NFX1__chr9	6177
GLG1__chr16	9465
SCARNA18__chr5	135
AHCY__chr20	2549
RFX6__chr6	3526
RALGAPB__chr20	8666
CCT8L2__chr22	2054
SNORD115-44__chr15	83
SFT2D3__chr2	2812
SESN3__chr11	9839
DUX4L3__chr10	4805
KIAA1024__chr15	6746
TCF21__chr6	3656
MIR3065__chr17	80
SNORD29__chr11	66
SLC12A3__chr16	5593
SERPINB5__chr18	2640
C2orf54__chr2	2637
TRAPPC6B__chr14	3357
SPRR2G__chr1	652
SOX4__chr6	4879
FBXO43__chr8	3354
OR2Z1__chr19	946
RNF220__chr1	3025
DEFB135__chr8	236
ZNF32-AS1__chr10	436
OSTM1__chr6	4473
GNL3L__chrX	8706
LAX1__chr1	3283
FLJ12825__chr12	3944
RFX5__chr1	3629
RWDD2B__chr21	1710
RAB5A__chr3	2541
LOC100128292__chr10	3015
KANK3__chr19	2798
S100PBP__chr1	4442
C5orf51__chr5	5228
OR4C6__chr11	931
AKAP12__chr6	8795
FOXI1__chr5	2298
IER3__chr6	1242
YPEL3__chr16	1608
PLEKHG5__chr1	6024
MIR570__chr3	98
PIK3C2A__chr11	8320
MUC5B__chr11	17965
FHL3__chr1	1663
RPL41__chr12	587
ISG20__chr15	960
OR6X1__chr11	940
SSTR5-AS1__chr16	2937
C1orf27__chr1	3910
KLK12__chr19	1080
LOC401397__chr7	1130
C16orf90__chr16	907
MIR4263__chr2	84
DCST2__chr1	2434
LDLRAD3__chr11	2975
FBXL20__chr17	10396
SF3B14__chr2	775
HCG25__chr6	708
C21orf91__chr21	5438
TST__chr22	1163
DNTTIP2__chr1	2729
SCUBE3__chr6	5137
ITPRIPL1__chr2	2505
SUMF1__chr3	2170
GPR151__chr5	1261
AFF1__chr4	9731
ZMAT2__chr5	1518
USP32__chr17	7060
MIR4641__chr6	67
TMBIM1__chr2	2361
KLHL38__chr8	1837
OR2T27__chr1	955
IFI35__chr17	1257
CDADC1__chr13	3411
COPS6__chr7	1435
PSAP__chr10	2849
C2orf80__chr2	1223
ABHD11-AS1__chr7	477
LINC00482__chr17	2974
ZNF721__chr4	5171
MTMR4__chr17	5848
GRID2IP__chr7	4654
SLFN12L__chr17	1771
PAK4__chr19	3075
MIR148A__chr7	69
PCMTD2__chr20	3918
ITPK1__chr14	4997
WFDC3__chr20	1007
KBTBD13__chr15	3124
LOC100506451__chr12	1089
HBE1__chr11	819
FNTB__chr14	2831
FBN3__chr19	9030
SPRR4__chr1	768
HPS6__chr10	2673
CLEC7A__chr12	2739
THRB-AS1__chr3	887
DHX9__chr1	4702
SEMA3A__chr7	5676
NDUFA4__chr7	2062
FAM181A__chr14	2123
CXCL17__chr19	857
DDB1__chr11	4383
MIR4456__chr5	44
PHLDB1__chr11	5836
NMT1__chr17	4896
NDUFB3__chr2	782
HNRNPA1P10__chr12	1366
MIR4483__chr10	63
HEATR6__chr17	3955
LOC100131434__chrX	2356
ATP6V1C2__chr2	3254
LOC283440__chr12	576
SSX7__chrX	1348
RGMA__chr15	4022
ABHD12B__chr14	1721
TIMMDC1__chr3	1600
RCC2__chr1	4176
EIF2B4__chr2	1909
PLXNA4__chr7	15448
PDZD11__chrX	1253
AHCYL1__chr1	4988
ZNF718__chr4	2125
OGFOD2__chr12	2088
CDC42SE2__chr5	3662
CHN1__chr2	3323
SLC25A16__chr10	2255
MIR4724__chr17	90
MIR595__chr7	97
DOK4__chr16	2759
PKD1L3__chr16	5225
TARBP1__chr1	5160
MIR372__chr19	68
BPIFB6__chr20	1377
SSBP4__chr19	1805
YBEY__chr21	1790
HMGXB4__chr22	4263
HDAC7__chr12	4314
BPIFA4P__chr20	1212
SERPINB8__chr18	3794
COL9A1__chr6	4049
AKNAD1__chr1	3265
ZNF43__chr19	5952
SSTR2__chr17	2966
RAPGEF3__chr12	6630
POLR2A__chr17	6767
CDK9__chr9	2479
KIAA1456__chr8	10013
LONRF1__chr8	3596
THOC6__chr16	1433
LOC728431__chr1	1430
NDUFC1__chr4	1461
MIR3714__chr3	66
PRB3__chr12	1096
HCG4__chr6	2044
FBXO46__chr19	2992
CD84__chr1	8287
C16orf72__chr16	3983
SLC5A4__chr22	2035
YIPF3__chr6	1585
FAM168B__chr2	5413
DEF8__chr16	4234
RCCD1__chr15	2776
MLNR__chr13	1241
RPS6__chr9	835
MIR4775__chr2	76
LINC00330__chr13	2038
TMEM8B__chr9	4153
SNORD115-15__chr15	83
GNA14__chr9	2498
CPNE8__chr12	3481
SUCNR1__chr3	1653
SNORA14A__chr7	135
ZNF221__chr19	2432
CCDC115__chr2	1649
WDR52-AS1__chr3	692
LOC100498859__chr3	794
RSPH1__chr21	1375
DNAAF3__chr19	2393
MBNL1-AS1__chr3	6658
ZNF551__chr19	3724
OTUB2__chr14	3879
SLCO1B1__chr12	2802
IL10__chr1	1634
RAX__chr18	3200
SNORD15B__chr11	147
MOB1A__chr2	1335
KLHL18__chr3	4736
OIP5__chr15	1241
ZNF395__chr8	4812
KRTAP9-2__chr17	1006
MIR3913-2__chr12	101
CNGA2__chrX	3292
PAPPA2__chr1	7718
CCDC64__chr12	3090
VAV1__chr19	2964
TRIP4__chr15	2058
ZBTB8A__chr1	7338
GJA5__chr1	3288
WDR75__chr2	2695
PLEK__chr2	2861
LOC100873065__chrX	563
CD96__chr3	4496
LYST__chr1	13529
LOC255512__chr11	1001
MIR4786__chr2	81
TFR2__chr7	3000
PIGX__chr3	3100
OR52N4__chr11	1038
IAPP__chr12	1979
DMRTA1__chr9	2304
PRR20C__chr13	9250
MIR4266__chr2	56
CLMN__chr14	12763
NRP1__chr10	5931
C9orf66__chr9	2787
LINC00094__chr9	5737
IFIT3__chr10	2691
CEBPB__chr20	2109
MIS18A__chr21	1576
CCDC138__chr2	2211
ITIH1__chr3	3279
LOC200726__chr2	1379
MIRLET7F1__chr9	88
CCR3__chr3	1869
IGF2__chr11	6313
UBAC2-AS1__chr13	1823
OR1D2__chr17	940
PPIL6__chr6	4215
PLAA__chr9	4968
AMZ1__chr7	4422
MIR2110__chr10	76
AMBN__chr4	2015
BEST4__chr1	2105
PCDHGA2__chr5	4842
RPL26__chr17	586
APP__chr21	4035
ALOX15__chr17	2698
LSM1__chr8	1165
LRFN4__chr11	2530
NXNL1__chr19	910
LOC729678__chr5	2086
HMOX2__chr16	2158
CCDC19__chr1	1807
MXD1__chr2	5622
KCNJ8__chr12	2392
CDH9__chr5	3087
ART4__chr12	1374
GLO1__chr6	2052
CRP__chr1	2017
PPP4C__chr16	1340
OR7E37P__chr13	1204
OR1S1__chr11	979
CNN3__chr1	2073
RORB__chr9	3614
TRAF3IP2-AS1__chr6	7118
MGEA5__chr10	5218
SERPINC1__chr1	1606
GPATCH3__chr1	2136
SPECC1__chr17	6882
PLEKHA4__chr19	3103
MRPL24__chr1	933
SNORD115-28__chr15	75
RFK__chr9	2711
ITGA5__chr12	4280
LOC148709__chr1	2324
ADRA2A__chr10	3874
ATP5O__chr21	813
GNPNAT1__chr14	3934
FNTA__chr8	1704
DEFB130__chr8	484
PAX3__chr2	4134
FAM9C__chrX	1263
FANCA__chr16	6225
RAD21-AS1__chr8	2012
BAIAP2L1__chr7	3684
ZC3H14__chr14	5048
TSC22D1-AS1__chr13	2845
RGS16__chr1	2437
CRYBA1__chr17	796
EEF1G__chr11	1548
GDAP1L1__chr20	2966
PKNOX2__chr11	3743
ADAMTSL2__chr9	4153
ACRV1__chr11	1179
APOC2__chr19	733
IL15__chr4	2821
C9orf169__chr9	742
MGAT4A__chr2	8532
NCOA7__chr6	7091
WWC1__chr5	6762
EML3__chr11	3277
ELK2AP__chr14	795
PDGFRA__chr4	6597
TPTE2P6__chr13	2723
CAPN5__chr11	4403
SMIM13__chr6	4693
PRAMEF3__chr1	2107
TXNDC2__chr18	2131
PTPRN__chr2	3934
SNORD117__chr6	77
ATP6V0B__chr1	1030
MUM1__chr19	4229
ZNF668__chr16	3941
ARHGAP18__chr6	3514
TTC39C__chr18	5961
RSPH4A__chr6	2846
PPM1M__chr3	2353
OR4C3__chr11	991
FOLR2__chr11	1136
ULK4__chr3	4396
CPSF2__chr14	5088
SYPL1__chr7	2475
CLDN23__chr8	1953
CPA5__chr7	2092
LMBRD2__chr5	3255
FILIP1__chr6	4628
TGIF2-C20orf24__chr20	1095
AQP11__chr11	2156
C11orf86__chr11	1187
MIR4328__chrX	57
DEFA1__chr8	1503
PRKCH__chr14	3520
TMEM245__chr9	8015
BHLHA9__chr17	709
WDR77__chr1	2418
JPX__chrX	1675
SYNC__chr1	3498
OSBPL10-AS1__chr3	549
MIR424__chrX	99
LOC100288122__chr18	2170
RANBP3__chr19	3417
WBSCR22__chr7	1499
DDX53__chrX	2130
SENP1__chr12	5439
RHOJ__chr14	3624
SLC22A13__chr3	2570
ZBTB14__chr18	3782
TRIM64C__chr11	1359
C8orf34__chr8	5377
SLC22A23__chr6	6566
ITGB1__chr10	4105
GADL1__chr3	3670
TJP3__chr19	3357
NUDCD1__chr8	4093
IGF2BP1__chr17	8784
MIR548AJ2__chr4	54
LOC645638__chr17	624
KRTAP4-11__chr17	1174
RNF222__chr17	3069
CAPS2__chr12	2153
ANKLE2__chr12	4471
VPS9D1__chr16	2764
PRDM12__chr9	2497
TRPA1__chr8	5217
MIR744__chr17	99
C7orf53__chr7	1811
LAIR2__chr19	707
UGT2B17__chr4	2082
MIR3671__chr1	89
MIR4681__chr10	73
LOC100505702__chr4	4291
KLHL7-AS1__chr7	2567
EIF5__chr14	6282
CENPF__chr1	10316
ZNF596__chr8	3065
PHF19__chr9	4572
FTO__chr16	4301
RNF166__chr16	2718
MIR3668__chr6	76
BCAR3__chr1	4043
VPS28__chr8	1071
LINC00659__chr20	709
CFL2__chr14	3519
RPN1__chr3	2351
NDFIP1__chr5	3605
LOC344887__chr3	2172
ENPEP__chr4	5015
CLCN7__chr16	4251
PPP3CC__chr8	2363
ASB9__chrX	2065
RASAL2-AS1__chr1	2340
LRRTM3__chr10	5612
MANF__chr3	943
PRG3__chr11	875
C1R__chr12	2275
EID2B__chr19	1866
GLB1L__chr2	2512
LECT1__chr13	1453
SHANK2__chr11	10613
SPATA3__chr2	875
TSPAN3__chr15	3860
MIR378D1__chr4	55
DNAJB2__chr2	3134
MED28__chr4	1285
UGT2B11__chr4	1712
IER5__chr1	2343
EXPH5__chr11	10193
TFAP2C__chr20	2872
MSH5__chr6	3017
GRAP2__chr22	1560
MRPL3__chr3	1774
MIR5581__chr1	61
ERBB3__chr12	6221
MRPL4__chr19	2412
IGF1__chr12	7820
FAM27L__chr17	611
ZNF546__chr19	4600
PRSS45__chr3	950
HDC__chr15	2654
ALOX15B__chr17	2729
TOPBP1__chr3	5374
FBXO42__chr1	2986
EGR3__chr8	4508
SYN3__chr22	3158
JPH2__chr20	5948
TAF6__chr7	2968
FGF14-AS2__chr13	1129
VMA21__chrX	4739
FAM90A1__chr12	2523
EXOSC2__chr9	2203
DAGLA__chr11	5778
SUV420H1__chr11	5836
OPA1-AS1__chr3	505
KLK4__chr19	1352
FPR2__chr19	2045
TBCCD1__chr3	3159
JAZF1-AS1__chr7	1198
INMT-FAM188B__chr7	3205
KRTAP4-3__chr17	943
SLC16A3__chr17	2491
MIR21__chr17	73
LOC100506123__chr2	5949
KRT16P1__chr17	1822
PRLH__chr2	266
CALHM1__chr10	3058
BATF2__chr11	2143
LOC728989__chr1	1082
DNAJC15__chr13	2782
DACH1__chr13	5250
CD99__chrX	1247
ANAPC11__chr17	1364
ENOPH1__chr4	2020
ATP6V1G1__chr9	1614
HIST1H3F__chr6	467
C5orf46__chr5	546
SRF__chr6	4325
HS3ST5__chr6	2746
ARPP21__chr3	6898
AXIN2__chr17	4243
MIR635__chr17	99
MIR100HG__chr11	3086
ZNF131__chr5	2410
POP5__chr12	806
SPC25__chr2	1353
ZBTB43__chr9	5975
OR2B6__chr6	943
TGOLN2__chr2	6428
RFESD__chr5	2848
ZNF419__chr19	2371
SCG2__chr2	2574
SERF2__chr15	3930
HNRNPA1P33__chr10	543
LCTL__chr15	2140
TRPC6__chr11	4625
ALS2CR11__chr2	7423
PPIAP30__chr10	627
NUDT7__chr16	1332
LINC00710__chr10	1118
IGIP__chr5	2872
EBF4__chr20	2929
ERCC-00109	536
LOC284837__chr21	4600
TRMT44__chr4	2857
KRT34__chr17	1720
FKBP15__chr9	4364
LRRC36__chr16	2555
LINC00619__chr10	1124
PSMB6__chr17	878
GRAMD2__chr15	3304
MIR5186__chr3	121
ZNF703__chr8	2176
LCA5__chr6	4728
XPO6__chr16	4650
TP73-AS1__chr1	6459
CUTA__chr6	1204
OXCT1__chr5	3575
LYPD2__chr8	537
OR5H2__chr3	946
SNAR-A14__chr19	1220
C19orf59__chr19	1315
TMEM155__chr4	2322
KRT2__chr12	2423
GOLGA5__chr14	2904
DMPK__chr19	3614
SPRR2C__chr1	680
NBPF16__chr1	7694
KRTAP5-1__chr11	943
LOC100506469__chr19	1631
MFGE8__chr15	1997
MAP3K14-AS1__chr17	1333
C2orf15__chr2	1412
PRDX4__chrX	928
C16orf93__chr16	1801
PSD4__chr2	5056
UCK2__chr1	4927
GRHL2__chr8	5245
PRIMA1__chr14	3655
MVD__chr16	1805
NADK__chr1	4243
SLC35A1__chr6	1914
ACTR10__chr14	2454
CCDC6__chr10	5835
ZFP30__chr19	4617
GM2A__chr5	3692
KRT77__chr12	3313
ABCA4__chr1	7375
GALNT8__chr12	2146
MRPL45__chr17	1713
KCNV2__chr9	2164
PLA2R1__chr2	6649
NSUN6__chr10	2437
INO80B-WBP1__chr2	2120
ZNF547__chr19	2778
RBM10__chrX	3457
SPATA9__chr5	1233
RNF157__chr17	4910
NPAP1__chr15	8054
LRRN4CL__chr11	2587
SLC18A3__chr10	2421
LNPEP__chr5	4814
FAM129B__chr9	4032
STAG3__chr7	4239
RARB__chr3	3139
EFCAB6-AS1__chr22	2000
TSPYL4__chr6	4132
SUMO1__chr2	1532
RPL19P12__chr7	1135
CABYR__chr18	2376
NDST2__chr10	4011
WNK2__chr9	6863
NCOA2__chr8	6180
FAM20B__chr1	5954
ERCC-00057	1021
TBC1D3H__chr17	2319
RREB1__chr6	8919
OR13C3__chr9	1045
LDHB__chr12	1608
IL1RN__chr2	2120
KIAA1524__chr3	4286
RNF17__chr13	5143
CCDC87__chr11	2916
WISP1__chr8	5194
UBE2M__chr19	1530
RFX8__chr2	1741
OR8B12__chr11	934
RNU6-83__chr8	36
NOB1__chr16	1725
MIR1972-1__chr16	78
CLRN1-AS1__chr3	2051
LOC100128054__chr10	1412
DDX19B__chr16	2355
FAM134C__chr17	3818
ZBTB47__chr3	5513
TCEAL3__chrX	1128
SLIT1__chr10	7968
NR0B2__chr1	1273
HIP1__chr7	8064
DGKI__chr7	4814
OSR1__chr2	1897
CECR5-AS1__chr22	628
PTGDR__chr14	2944
TAOK2__chr16	6580
WDR4__chr21	2655
C3orf33__chr3	1937
C20orf196__chr20	1158
ZFYVE16__chr5	7243
PCSK5__chr9	9770
NOC4L__chr12	1647
MIR103B2__chr20	63
MYH6__chr14	5980
ERCC-00025	1994
PPP1R3C__chr10	2575
IGF2-AS__chr11	2844
HPS5__chr11	4903
ZRANB2-AS1__chr1	1679
ZNF334__chr20	4078
MIR648__chr22	95
AHNAK__chr11	19272
ATAD2B__chr2	8083
DAXX__chr6	2623
ERCC-00097	523
MRC2__chr17	6022
MANEAL__chr1	3111
LNX2__chr13	4814
ANO7__chr2	4473
MAGEA12__chrX	1947
ITGB7__chr12	2787
C2orf73__chr2	1926
AK8__chr9	2119
MTRNR2L8__chr11	1291
H3F3B__chr17	2709
TTC9B__chr19	846
TM4SF19-TCTEX1D2__chr3	1014
BPHL__chr6	1924
EZR__chr6	3271
DUSP27__chr1	4039
OR1F2P__chr16	986
FAM154B__chr15	3133
ZMIZ1__chr10	7580
LDB1__chr10	2677
USP2__chr11	4081
AEBP2__chr12	5816
SLC22A25__chr11	1653
ARHGEF3__chr3	4637
ZIC1__chr3	5234
MIR718__chrX	71
CD55__chr1	2925
INPP4B__chr4	4150
IGSF1__chrX	5670
MIR4473__chr9	92
CRY1__chr12	3307
ELAC1__chr18	2237
SETMAR__chr3	2401
KCNMB4__chr12	4728
MIR4692__chr11	64
ITGB2-AS1__chr21	2400
SHC2__chr19	2507
HS3ST1__chr4	1967
MANBA__chr4	3328
CTBP2__chr10	5473
PHF7__chr3	2287
TWSG1__chr18	3761
SNORA64__chr16	135
LSG1__chr3	3586
C9orf3__chr9	5196
LOC729950__chr18	2324
DUSP14__chr17	1511
RPS26__chr12	686
SDC2__chr8	3490
MRPL50__chr9	1023
RPL23P8__chr7	524
LOC340508__chr9	2265
EGFL6__chrX	2444
NLRP8__chr19	3944
HYAL1__chr3	2956
COMMD4__chr15	933
SCLY__chr2	2539
PREP__chr6	2958
FAM106A__chr17	2282
MIR3160-1__chr11	86
BCOR__chrX	6762
PACSIN1__chr6	4509
MYO5B__chr18	9560
LINC00588__chr8	1879
ERCC-00104	2022
LOC100130899__chr22	4247
FMNL2__chr2	5601
PRM2__chr16	685
C1orf216__chr1	2936
SPRR2F__chr1	658
UHRF1__chr19	4239
AGTPBP1__chr9	4445
LAMP1__chr13	2549
VPS33A__chr12	2616
SERP2__chr13	787
MRPL42P5__chr15	668
PMS2P3__chr7	1510
PPP2R5B__chr11	2764
RMDN2__chr2	3324
NAALAD2__chr11	3215
MRC1__chr10	10402
BTBD18__chr11	3051
DICER1-AS1__chr14	807
APCDD1__chr18	2567
ANKRD6__chr6	5953
ZNF506__chr19	3328
SGSM2__chr17	4891
FAM63A__chr1	3111
ANAPC2__chr9	2713
LOC440173__chr9	2018
IL36A__chr2	481
PRSS3__chr9	1238
KPNA2__chr17	1991
MIR3661__chr5	97
OR4M2__chr15	1085
TRIM13__chr13	7407
FAM107B__chr10	3790
SNORD115-32__chr15	83
NTNG1__chr1	3487
DMRTC2__chr19	1829
KCNC3__chr19	3181
HAX1__chr1	1186
SLFN11__chr17	5283
RNF2__chr1	3558
SYDE2__chr1	4718
GABRR2__chr6	2090
GUCA1C__chr3	929
OR5W2__chr11	934
EIF3G__chr19	1138
KRTAP3-3__chr17	705
GABPB1__chr15	3274
KARS__chr16	2208
ARHGEF10L__chr1	4523
ADAMTS20__chr12	5772
SLCO2A1__chr3	4237
CLEC2B__chr12	2043
OR4X2__chr11	913
ASNA1__chr19	1287
ATF2__chr2	4869
OR51B2__chr11	1056
PIR-FIGF__chrX	2597
CCDC18__chr1	4342
TIMM17A__chr1	1665
SP3__chr2	6702
TIGD4__chr4	2474
COMMD5__chr8	1638
CCDC14__chr3	4194
MFSD11__chr17	3645
CALR3__chr19	1301
SH3BGR__chr21	1294
PARVG__chr22	3342
EPHA8__chr1	5426
BMP15__chrX	1264
FAM204A__chr10	2775
MOB3B__chr9	6529
IVD__chr15	4677
EIF2B2__chr14	1549
SMIM3__chr5	2336
KCP__chr7	5439
ZNF223__chr19	2419
FRAT1__chr10	2652
ZDHHC16__chr10	1991
TMF1__chr3	6896
SULT1E1__chr4	1788
PIK3CG__chr7	5390
TIMM22__chr17	1677
LOC284998__chr2	2441
FAM32A__chr19	1453
RHOXF2__chrX	2602
FAM89B__chr11	1460
GPR21__chr9	1597
KLHL24__chr3	7336
ZNF805__chr19	10130
MIR143HG__chr5	9073
GNRH2__chr20	427
CHRNB1__chr17	2448
DMKN__chr19	2560
MIR3170__chr13	78
LOC399715__chr10	3086
MIR548AN__chr13	86
FIGN__chr2	4538
ULK4P3__chr15	2302
TRIP12__chr2	6469
SF3A1__chr22	5136
MVK__chr12	2084
SNX24__chr5	2144
PQLC2__chr1	2263
MYL1__chr2	1160
DPH3P1__chr20	1069
RAB11B-AS1__chr19	1025
ZNF14__chr19	2967
TTC21B__chr2	5506
PAPPA__chr9	10992
ALKBH5__chr17	3437
ARSF__chrX	2362
DNAJC10__chr2	6877
LOC151484__chr2	1897
ZNF117__chr7	6408
ATRN__chr20	8761
HAVCR2__chr5	2437
TJP2__chr9	6688
ZKSCAN7__chr3	3981
SPIRE2__chr16	3259
SLC35C1__chr11	3937
PNOC__chr8	1200
LOC339529__chr1	1811
LINC00347__chr13	2108
SMIM10__chrX	1537
MIR4306__chr13	92
TOP3A__chr17	4135
RPL32P3__chr3	2083
LUC7L2__chr7	3032
PASK__chr2	6244
ANKRD13C__chr1	5680
ATP5G3__chr2	3485
SPDYE5__chr7	2675
SPATA18__chr4	4313
LINC00472__chr6	2937
N6AMT1__chr21	1550
KGFLP1__chr9	2229
B4GALT7__chr5	1733
CXorf61__chrX	576
TCTE1__chr6	1688
LHX1__chr17	3436
MIR548H4__chr15	88
LCT__chr2	6291
LOC286186__chr8	2525
ZNF525__chr19	6098
LOC100652739__chr6	1380
ULBP3__chr6	739
TAF1B__chr2	2314
C3orf67__chr3	2567
SRSF5__chr14	1659
SEPT11__chr4	5565
FYCO1__chr3	8536
MIR483__chr11	77
LOC100505474__chr18	2403
ATPBD4-AS1__chr15	1480
KRTAP26-1__chr21	1159
DUX4L6__chr4	9672
RHOF__chr12	2440
OR2T4__chr1	1048
MIR4526__chr18	88
LOC392196__chr8	1441
KLRC1__chr12	1721
RIC8B__chr12	4998
MAP3K11__chr11	3583
MYOM2__chr8	5048
DNAH3__chr16	12413
ATG4B__chr2	2910
DOCK7__chr1	8049
OR4A16__chr11	988
UBE2MP1__chr16	962
BARD1__chr2	2605
FBXO34__chr14	3597
SPTAN1__chr9	7964
BCL2L2__chr14	3662
SLC9C2__chr1	4455
LOC100129726__chr2	1646
KRTAP17-1__chr17	780
HAUS1__chr18	1174
SPTA1__chr1	8069
H2AFB1__chrX	1554
FAT3__chr11	19072
TMEM106A-AS1__chr17	971
PRSS23__chr11	3806
FLJ42351__chr2	519
CES4A__chr16	2635
ACACA__chr17	11443
OR2AT4__chr11	964
CWF19L2__chr11	3297
ATL2__chr2	3379
KIRREL3__chr11	4271
DOC2A__chr16	2077
PRKAB2__chr1	5431
FMO4__chr1	2149
FBP1__chr9	1804
ITGB6__chr2	2412
KBTBD11__chr8	6719
ITM2A__chrX	1840
CLCN5__chrX	10325
CYP4F3__chr19	3147
SCAMP5__chr15	3549
SNORD116-20__chr15	95
LOC100128822__chr7	1423
APEH__chr3	2780
MAMDC2__chr9	3632
CCT8__chr21	1909
REPS2__chrX	7971
RBMS3__chr3	8381
ME3__chr11	2594
RASGRF2__chr5	8183
KIF6__chr6	3995
ERCC-00160	743
RAB28__chr4	1893
MTA1__chr14	2861
RAP1B__chr12	2159
FOXK2__chr17	5271
SLC30A3__chr2	2101
MYBL2__chr20	2727
FASTKD5__chr20	2865
ZNF816__chr19	2762
SIKE1__chr1	5558
TMEM114__chr16	646
IL9R__chrY	2288
LOC100128164__chr3	7015
HSD3B7__chr16	2385
MRPL30__chr2	4542
ZBTB32__chr19	1966
SOX10__chr22	2866
RNF148__chr7	1303
RBM14__chr11	5410
COG4__chr16	2841
TTL__chr2	5170
POU4F3__chr5	1184
CST4__chr20	739
DDX42__chr17	4012
CENPO__chr2	4252
GPA33__chr1	2800
TUBA3FP__chr22	1963
LOC100499194__chr2	2317
EPG5__chr18	12742
LOC100129138__chr1	1211
CD99L2__chrX	3757
WIF1__chr12	2250
ABHD8__chr19	2095
TMEM45B__chr11	2213
MON1A__chr3	2236
LOC649330__chr1	1003
IL1F10__chr2	1418
BRIP1__chr17	8186
KDM3B__chr5	6837
IFNA16__chr9	940
NAA10__chrX	1126
BST2__chr19	944
ZNF473__chr19	4695
TMEM87A__chr15	4081
MIR200B__chr1	96
VTRNA1-1__chr5	99
HERC2P9__chr15	2961
COL9A2__chr1	2863
CADM2-AS2__chr3	772
LRRC38__chr1	1910
LOC100128288__chr17	2130
DDX11L9__chr15	1673
LANCL2__chr7	4362
BIRC8__chr19	2023
MIR365B__chr17	112
SLC25A15__chr13	4028
NUCB2__chr11	1626
LY96__chr8	620
AGRP__chr16	768
OR52E6__chr11	943
SERTM1__chr13	3208
MSH4__chr1	3297
SNORA39__chr20	137
MMP7__chr11	1125
ACOT8__chr20	1177
DMC1__chr22	2283
SNORD21__chr1	96
MRGPRX4__chr11	1445
SUMO4__chr6	689
SFSWAP__chr12	3424
MSANTD4__chr11	4090
FREM1__chr9	10264
SLC16A6__chr17	3962
ZNF160__chr19	4343
KBTBD7__chr13	2993
FOXD2-AS1__chr1	2508
TMPRSS9__chr19	3197
THAP7-AS1__chr22	2974
P2RX5__chr17	2320
LRRC24__chr8	1777
C22orf34__chr22	2539
USF1__chr1	1808
SCGB1D4__chr11	437
PRKAR2B__chr7	3672
MSRA__chr8	2055
KRTAP10-2__chr21	1072
PSRC1__chr1	1782
LRRK2__chr12	9275
FLJ35946__chr5	2032
GRIA3__chrX	5745
ADSS__chr1	2795
KCNE4__chr2	3179
EGOT__chr3	1464
NR2F2__chr15	6116
MIR583__chr5	76
PXDC1__chr6	2199
SLC27A5__chr19	2375
C1GALT1__chr7	6241
ERLEC1__chr2	2596
DHRS3__chr1	1812
ZC3H7B__chr22	5891
NCBP1__chr9	5403
MGC2752__chr19	3343
FAM169A__chr5	6227
CLEC16A__chr16	7112
