Transcript	Length
1700027J07Rik__chr10	1064
Trim66__chr7	9670
Dpt__chr1	1640
Tekt4__chr17	1538
Paxip1__chr5	5870
Dapk2__chr9	1781
Spata25__chr2	785
Gucy1a3__chr3	4663
Mfge8__chr7	2136
Vegfb__chr19	1289
Cyp2j12__chr4	1953
Zfp182__chrX	5949
Uprt__chrX	1119
Schip1__chr3	2702
B3gnt9__chr8	2517
Nudt1__chr5	944
Idh3a__chr9	2415
Zcchc8__chr5	4300
G0s2__chr1	845
Cct6a__chr5	2184
Obscn__chr11	28148
Dcdc2c__chr12	1443
4931417E11Rik__chr6	1096
Loxhd1__chr18	6634
Cpa4__chr6	2072
Atp6v1f__chr6	637
Syt16__chr12	2712
Mir429__chr4	84
Mgrn1__chr16	3310
Ipo13__chr4	3608
1700003F17Rik__chr11	577
Vax1__chr19	1020
Olfr924__chr9	928
Pla2g6__chr15	3742
1700025C18Rik__chr2	705
Gm20815__chrY	1798
Pcdhgb1__chr18	4502
Psg27__chr7	1947
Etv2__chr7	1054
Poln__chr5	2920
Baz2b__chr2	8016
Gramd1c__chr16	3639
Lmtk2__chr5	8128
Olfr972__chr9	946
Ly6i__chr15	881
Tmem87a__chr2	3019
Eps15__chr4	5435
Cmc2__chr8	1444
Prrg4__chr2	2852
AA414768__chrX	1670
Rps2__chr17	1005
Olfr360__chr2	955
Krt82__chr15	2104
Myo1a__chr10	3380
Vmn1r36__chr6	919
9530053A07Rik__chr7	7942
Wdpcp__chr11	2461
Pea15b__chr5	555
Gm10406__chr14	1962
Usp22__chr11	4455
Spib__chr7	2792
Wnt1__chr15	2375
Gorasp1__chr9	3492
Rell1__chr5	3247
Zfp937__chr2	6924
4930444A02Rik__chr8	3606
Kif2a__chr13	4230
Cdk17__chr10	3660
Phgdh__chr3	1883
Gpank1__chr17	1610
Gfpt2__chr11	3005
Nedd9__chr13	4721
Mir486__chr8	129
Map1b__chr13	11859
Krt18__chr15	1407
Lhb__chr7	512
Reep3__chr10	5559
Slc22a13__chr9	2014
Raet1a__chr10	1555
Clec4n__chr6	1251
Mkl2__chr16	9007
Phlda3__chr1	1469
Gm17762__chr2	3330
Fam73b__chr2	3637
Lrp4__chr2	9444
Dhx9__chr1	4641
3110001D03Rik__chr4	724
Begain__chr12	2719
Atp2a2__chr5	5746
Adam4__chr12	2331
Dusp28__chr1	1493
Olfr1205__chr2	925
Olfr961__chr9	946
Ces1g__chr8	2303
Sra1__chr18	1097
Nhp2l1__chr15	1260
Pcdhb15__chr18	2796
Pcdh17__chr14	9513
Klra23__chr6	943
Actrt1__chrX	1340
Sorbs3__chr14	3476
Camk1d__chr2	7122
Olfr1446__chr19	928
Tex14__chr11	4920
Zfp51__chr17	2603
Prrg1__chrX	3969
Figla__chr6	762
Slc44a4__chr17	2366
Dhfr__chr13	5296
Bbs4__chr9	2558
Adad1__chr3	1984
Pigs__chr11	2500
Olfr1362__chr13	986
Spdef__chr17	1830
Cd70__chr17	845
Sult2a7__chr7	904
Adarb1__chr10	6644
Vsig1__chrX	2776
AI661453__chr17	5037
Scarna3a__chr1	119
Gm20826__chrY	1518
D030025E07Rik__chr3	2354
Chaf1a__chr17	3322
Pnma2__chr14	4521
Rsbn1l__chr5	5562
Olfr688__chr7	967
Tada2b__chr5	3793
BC068157__chr8	4623
Paqr3__chr5	1382
Zfp61__chr7	2354
Odf3b__chr15	1045
Neurod6__chr6	2155
Mrgpra6__chr7	907
Gm10229__chr16	571
Fam151b__chr13	1389
Atp1a1__chr3	3725
Fshr__chr17	2370
Cyp2d12__chr15	1633
4930509K18Rik__chr4	1813
Snord57__chr2	64
Lyrm9__chr11	5057
Tssc1__chr12	1701
Runx1t1__chr4	6907
5730455P16Rik__chr11	4546
Vmn1r232__chr17	1160
4933434E20Rik__chr3	1919
Tnfsf12__chr11	1701
Olfr777__chr10	937
Olig3__chr10	2067
Izumo4__chr10	948
Cdan1__chr2	6412
Mir1191__chr5	51
Peo1__chr19	3493
Mrgpra3__chr7	1297
Fkbp10__chr11	2613
Gm13177__chr4	1228
Gdf10__chr14	2512
Gm8773__chr5	1270
C130046K22Rik__chr11	6177
Vmn1r14__chr6	913
4933427D14Rik__chr11	4351
Emc10__chr7	1862
Atxn1l__chr8	7530
Vasp__chr7	2264
Pfas__chr11	6397
Adam17__chr12	4528
1700016L04Rik__chr10	916
Cdh19__chr1	3066
Vmn1r86__chr7	952
Olfr1425__chr19	937
Olfr1167__chr2	1101
Mir544__chr15	21
Stxbp3b__chr19	1009
Emp3__chr7	978
Ube2k__chr5	4873
1700023L04Rik__chr6	664
Mpped1__chr15	3262
Zbtb20__chr16	3149
Ddah2__chr17	1357
Krtap5-3__chr7	1653
Olfr124__chr17	1123
Ubp1__chr9	3869
Rpp21__chr17	505
Lancl1__chr1	4470
Bend4__chr5	7940
Cysltr2__chr14	1808
Mut__chr17	3688
Mprip__chr11	8808
Fat1__chr8	14653
Cyp2c55__chr19	1998
Rassf9__chr10	2120
Boc__chr16	4447
Car6__chr4	1377
Slc23a3__chr1	2070
Tmc1__chr19	4094
Gla__chrX	3039
Angptl6__chr9	1570
Wdr90__chr17	6109
Rtn3__chr19	5047
Ap4b1__chr3	2920
4930567H17Rik__chrX	841
Cypt4__chr9	645
Fbxl3__chr14	4269
7420701I03Rik__chr12	739
Kcnb2__chr1	5311
Gtpbp2__chr17	2978
6030498E09Rik__chrX	1188
Srp54c__chr12	2532
Dusp4__chr8	2431
Atp8a1__chr5	8286
Igsf3__chr3	7341
Adcy5__chr16	5081
4930577N17Rik__chr3	1648
Arf3__chr15	3486
Rab28__chr5	1643
Etnk1__chr6	6442
S100a6__chr3	722
Helz2__chr2	10128
Cntnap5c__chr17	3942
Mdfic__chr6	3440
Arid1b__chr17	11345
1810026J23Rik__chr9	3172
Krt83__chr15	1835
Gm20745__chr9	3799
4930430F08Rik__chr10	2426
Gm4371__chr15	1612
Gm14431__chr2	14360
AW011738__chr4	2746
Tex19.2__chr11	2049
Xpnpep1__chr19	2542
Mcl1__chr3	3490
Mapk8ip3__chr17	5648
Has1__chr17	2097
Slc43a2__chr11	7247
Vmn2r29__chr7	3817
Ccs__chr19	1065
Bace1__chr9	4203
Mov10__chr3	3791
Mcph1__chr8	4633
Acbd4__chr11	2086
Mrps34__chr17	901
Idi2__chr13	2248
Polr2c__chr8	1587
1700052N19Rik__chr10	2295
4930479M11Rik__chr7	701
Mroh9__chr1	2978
1500016L03Rik__chr11	628
Med17__chr9	3912
Ppp1r3a__chr6	7124
Usp24__chr4	10669
Mir3081__chr16	85
Pkd2l1__chr19	3336
Lair1__chr7	3520
4833427G06Rik__chr9	781
Fam122a__chr19	1697
Olfr419__chr1	1089
Capza3__chr6	1263
Pcdhb13__chr18	3694
Gm13497__chr2	2041
D930015E06Rik__chr3	4944
1700048O20Rik__chr9	1853
Tat__chr8	2389
AI450353__chr11	1501
Gm20581__chr17	649
Vat1l__chr8	3664
Il18rap__chr1	2494
Gm1631__chr2	645
A3galt2__chr4	3395
Otop3__chr11	2429
4833403I15Rik__chr18	3239
Efnb2__chr8	4324
Lztfl1__chr9	3431
Tmco1__chr1	4481
Prelid1__chr13	1094
Olfr125__chr17	1119
Nudt19__chr7	1925
Prap1__chr7	627
Mylip__chr13	2990
Eefsec__chr6	2686
Zranb2__chr3	2626
Ino80b__chr6	1043
Snord91a__chr11	61
Creb3l1__chr2	2283
Ccdc151__chr9	2213
Rab43__chr6	4745
Mblac2__chr13	3883
Has3__chr8	5916
Ttc38__chr15	3765
Rcvrn__chr11	1065
Phax__chr18	2054
Nme5__chr18	835
Tas2r114__chr6	931
Ttc30b__chr2	2614
Snx25__chr8	3085
Layn__chr9	1794
Gm10256__chrY	1589
Ghrhr__chr6	1611
Mir125a__chr17	69
Serpine3__chr14	1411
Ttpa__chr4	3058
Aurkc__chr7	1445
Mospd4__chr18	884
Igtp__chr11	2026
Fam129c__chr8	2497
Cyp2d40__chr15	1108
Nme7__chr1	3025
Mir5120__chr9	21
Mgat4b__chr11	2444
Fhl2__chr1	1569
Ipcef1__chr10	8252
Fbxo8__chr8	3533
Hspb8__chr5	1815
Gm6902__chr7	4248
Il1rl1__chr1	6977
Hmx1__chr5	1510
Cyth2__chr7	2539
2810408A11Rik__chr11	1683
Tk1__chr11	1376
Sgk1__chr10	4176
Mir694__chr18	71
Slc22a30__chr19	2007
Ngfr__chr11	3412
Bsph2__chr7	535
Mpl__chr4	2950
Olfr312__chr11	928
Ccdc84__chr9	1169
Ttc7__chr17	4635
Aff1__chr5	8517
Fbxw5__chr2	2368
Rabep2__chr7	2552
Dennd2a__chr6	4454
Mir465b-1__chrX	160
Sh3gl2__chr4	2815
Spats2__chr15	2071
Defb11__chr8	341
Ipo4__chr14	3641
Ramp1__chr1	3027
Fbxl13__chr5	2651
Cntn6__chr6	3602
Tas2r105__chr6	904
Ano3__chr2	6053
Ankzf1__chr1	3063
Pclo__chr5	22089
Enoph1__chr5	1835
Olfr1392__chr11	1027
Ildr2__chr1	8270
Polr3d__chr14	2165
B630005N14Rik__chr6	4146
Vmn1r23__chr6	910
Slamf7__chr1	3985
Pdlim1__chr19	1512
4932438A13Rik__chr3	15969
Taf4b__chr18	5164
Rab18__chr18	2264
Cdk9__chr2	3396
Aqp9__chr9	3121
Pcsk4__chr10	2529
Pced1a__chr2	3662
Ch25h__chr19	1353
Sgms1__chr19	4552
Rgs1__chr1	1335
Heatr1__chr13	6821
Gm5766__chr16	1978
Gm5072__chrX	2072
Fam228b__chr12	2893
Ccl19__chr4	724
Agxt__chr1	1564
Ppm1j__chr3	1730
Olfr575__chr7	958
Rapgef2__chr3	6567
Zic5__chr14	2385
Gm14023__chr2	1786
Gas8__chr8	1691
2700038G22Rik__chr5	1374
Ypel1__chr16	2664
Prss58__chr6	993
Nkx6-1__chr5	1798
A730018C14Rik__chr12	1756
Lmod3__chr6	2245
H2-M10.3__chr17	1598
Stx12__chr4	2329
E230029C05Rik__chr7	2444
Car7__chr8	1545
Aff2__chrX	4506
Aadacl2__chr3	1595
1700008A04Rik__chr11	610
Lipt1__chr1	1557
Gm14872__chr17	2956
Nxnl2__chr13	1165
Ftmt__chr18	1462
Tbc1d14__chr5	5032
Entpd6__chr2	2514
Taf1__chrX	8101
Cd22__chr7	4331
Sertad1__chr7	1190
Npas4__chr19	3285
Corin__chr5	5056
Alkbh3__chr2	1241
Trap1a__chrX	1177
Gm10696__chr3	2249
Stat3__chr11	4511
Hemgn__chr4	2314
Fhad1__chr4	4537
Car9__chr4	1970
Gaa__chr11	3817
A230020J21Rik__chr1	1651
G6pdx__chrX	2629
BC052688__chr13	1626
Zkscan7__chr9	2233
Tmem186__chr16	2880
Apbb1ip__chr2	2554
4921511C10Rik__chr3	1466
Mcm3__chr1	2903
Olfr392__chr11	1071
4930404N11Rik__chr10	699
Scand1__chr2	762
Olfr535__chr7	940
Ube2n__chr10	3855
Olfr611__chr7	973
Tro__chrX	6624
Polr3gl__chr3	1410
Acp1__chr12	3228
Kcnt1__chr2	6135
Hoxb5__chr11	1898
Pls1__chr9	3713
Gm6904__chr14	904
Wdr73__chr7	2594
Psmd12__chr11	1734
Orm2__chr4	780
Cyp3a59__chr5	2010
B230312C02Rik__chr2	1343
Anp32e__chr3	3267
AW112010__chr19	778
Kctd13__chr7	1660
Slu7__chr11	3749
Ssxb2__chrX	936
Cntnap3__chr13	4892
Gm5113__chr7	2958
Zfp382__chr7	2198
Vstm2l__chr2	1367
Olfr102__chr17	1028
Krtap4-9__chr11	1059
Cops2__chr2	3263
Rad54l2__chr9	9348
1600002H07Rik__chr17	2153
Wipf1__chr2	4405
Gm6408__chr5	1196
Map1lc3b__chr8	1716
Tbc1d24__chr17	8064
Dusp14__chr11	1446
Defa4__chr8	178
Clip3__chr7	3314
Tbc1d22a__chr15	3242
Mir467b__chr2	74
Ctnna2__chr6	4150
Klrd1__chr6	872
2610037D02Rik__chr15	3637
Olfr61__chr7	937
Msx2__chr13	2164
Lman1__chr18	3728
Nlgn1__chr3	5682
Pfdn1__chr18	1081
Bcl6b__chr11	3435
Smoc2__chr17	2845
Malt1__chr18	5024
Rnf138__chr18	3118
Reg2__chr6	698
Plin3__chr17	2167
Fkbp11__chr15	742
C730036E19Rik__chr1	2647
Olfr1006__chr2	989
Mrgprd__chr7	3119
Tnn__chr1	5831
Tecrl__chr5	2385
Snord34__chr7	67
Krt6b__chr15	2246
1700031A10Rik__chr17	659
Med14__chrX	7392
Dda1__chr8	2280
1700028E10Rik__chr5	2724
Snord35a__chr7	90
Mir669a-3__chr2	110
Tgfbr1__chr4	5675
Kcnh3__chr15	3598
Galr3__chr15	1247
Crtc3__chr7	5125
Lama2__chr10	9777
I830077J02Rik__chr3	1072
Gsdmcl1__chr15	1138
Snora33__chr10	106
Slc25a53__chrX	3266
Mycbp2__chr14	15318
Speer4d__chr5	1164
Lce1a2__chr3	717
ERCC-00109	536
Samd4__chr14	7436
Gm13704__chr2	2711
Gpr19__chr6	2528
H6pd__chr4	4744
Rsrc2__chr5	2186
Neo1__chr9	7415
Tmem222__chr4	1488
Vmn1r209__chr13	940
Irs4__chrX	6250
Brca2__chr5	10761
Olfr352__chr2	949
Fkbp9__chr6	3021
Efcab1__chr16	1134
Mir669i__chr2	128
Gm884__chr11	4590
Scarf2__chr16	3313
Calcrl__chr2	4752
Cdh13__chr8	2304
3110045C21Rik__chr1	1138
Folr2__chr7	1086
Cnot10__chr9	3003
Gm4792__chr10	776
Slc7a5__chr8	3523
Caly__chr7	1634
Olfr871__chr9	1148
Hspa1a__chr17	2799
Pdf__chr8	1538
Nipa2__chr7	3996
Olfr450__chr6	934
Tacr3__chr3	3769
Gstm6__chr3	1160
Smok4a__chr17	2321
Nop2__chr6	2639
Gm11744__chr11	806
Cmtm2b__chr8	869
Hsf5__chr11	4164
Clpsl2__chr17	447
Inppl1__chr7	5126
Gm8363__chr17	2082
Snora74a__chr18	199
Vrk2__chr11	1904
Gm12695__chr4	1649
Fbxl19__chr7	3421
Abcc9__chr6	7579
Mir574__chr5	79
Mir681__chr12	111
AA388235__chr17	3868
Tapt1__chr5	3503
Lcp2__chr11	3369
Bud31__chr5	710
Sema3d__chr5	6539
Olfr677__chr7	940
Sptan1__chr2	8138
Snap29__chr16	3437
Map1lc3a__chr2	1049
Gm21304__chr10	8534
Vmn2r71__chr7	2574
Zc3hc1__chr6	1858
Prl4a1__chr13	857
Sprr2g__chr3	653
Cga__chr4	695
Mir194-1__chr1	68
Gba2__chr4	3552
Ebp__chrX	1746
Olfr1183__chr2	913
Fmnl2__chr2	5878
Parp4__chr14	6426
Prf1__chr10	2057
Timp3__chr10	4686
Papd7__chr13	4010
9130409I23Rik__chr1	1901
Cpxcr1__chrX	1599
ERCC-00057	1021
Cyp11a1__chr9	1783
Nlrp4f__chr13	3537
Gm4961__chr5	2251
9230116N13Rik__chr1	2100
0610012G03Rik__chr16	1472
Prpf38a__chr4	1529
Pyroxd2__chr19	3135
Kcnk3__chr5	3812
Gkn3__chr6	799
Stx5a__chr19	2275
Chic1__chrX	7407
Acad9__chr3	3931
Sfmbt2__chr2	9161
Hes3__chr4	1834
Rpp40__chr13	2744
Uhmk1__chr1	2032
Slc1a7__chr4	3016
Ppil4__chr10	2909
Acnat1__chr4	5051
Tbc1d25__chrX	2654
Lmod1__chr1	3945
Ghr__chr15	4438
Rtfdc1__chr2	2151
Rhox3f__chrX	837
A630007B06Rik__chr19	2769
Pdzd2__chr15	13437
Mos__chr4	1449
Gm128__chr3	1472
Tmem132d__chr5	4287
Foxj3__chr4	4775
Dus3l__chr17	2317
Capn6__chrX	3566
4930429D17Rik__chr5	1631
Cnot6l__chr5	3236
Vmn1r214__chr13	1105
ERCC-00025	1994
Ptpmt1__chr2	1325
Pfkl__chr10	3739
Edn3__chr2	2968
Serinc2__chr4	2021
Zfp2__chr11	3094
Gzmb__chr14	1421
ERCC-00097	523
Mir363__chrX	76
Birc3__chr9	2820
Olfr1313__chr2	937
Chi3l1__chr1	1699
Cnga4__chr7	2486
Hsd3b4__chr3	5272
Dbnl__chr11	2382
Clec1b__chr6	1176
Zcchc17__chr4	1419
Olfr307__chr7	943
Emp1__chr6	2726
Nppc__chr1	1045
Vmn1r63__chr7	2173
Fblim1__chr4	3178
Plekhg5__chr4	4133
Atf7ip2__chr16	2650
Olfr192__chr16	926
Ncl__chr1	8271
Olfr225__chr11	1261
Lrrc73__chr17	1390
Zfp324__chr7	4293
Cep78__chr19	2564
Cenpb__chr2	2725
9830166K06Rik__chr19	2748
Ccdc94__chr17	1321
Armc1__chr3	2938
Hoxc6__chr15	1594
9130015L21Rik__chr2	611
Olfr669__chr7	955
Vmn2r103__chr17	2577
Pxk__chr14	2859
C330006A16Rik__chr2	2686
Vmn2r5__chr3	2489
Eef1d__chr15	2857
Sox18__chr2	1621
Kncn__chr4	955
2510003E04Rik__chr10	2479
Scyl1__chr19	2654
Lasp1__chr11	3440
Gpatch11__chr17	4217
Rhox4f__chrX	933
Adamts9__chr6	6066
Tceb2__chr17	512
Pole2__chr12	1714
Casp6__chr3	1462
Olfr1441__chr19	958
Coa6__chr8	765
Anln__chr9	5445
Adra2a__chr19	3802
Rps17__chr7	479
Slc47a2__chr11	2394
Fga__chr3	3365
ERCC-00104	2022
Zmat3__chr3	7788
Olfr1351__chr10	961
Gm13154__chr4	2833
Olfr750__chr14	1133
Ttyh3__chr5	4672
H2-Q4__chr17	1799
Nadk__chr4	3114
Rad9a__chr19	2057
Nup160__chr2	5721
Sh2d7__chr9	2763
Klra6__chr6	1124
Ang5__chr14	710
1700022P22Rik__chr1	431
A930019D19Rik__chr2	962
Trappc11__chr8	4352
Serinc1__chr10	2887
1500015A07Rik__chr18	1865
Myom1__chr17	5651
Scamp4__chr10	1809
Asl__chr5	1546
Prpsap1__chr11	1878
Hs3st3a1__chr11	3935
Ehbp1l1__chr19	6462
Trhde__chr10	5741
Cntln__chr4	6954
Nup88__chr11	3064
Tnfrsf1a__chr6	2165
2700081O15Rik__chr19	4994
Afap1__chr5	6634
Mex3b__chr7	3418
Olfr715__chr7	1132
Tmem50b__chr16	2229
Trpc2__chr7	4245
Plac9a__chr14	1365
Amt__chr9	1334
Eml5__chr12	10180
Olfr1110__chr2	940
Twf1__chr15	2982
Krtap19-4__chr16	305
Atp2a1__chr7	3463
Alyref2__chr1	1274
Trabd__chr15	2396
Ptpru__chr4	5535
Ndufs8__chr19	1034
Haus7__chrX	1375
Pard3b__chr1	8415
Edem1__chr6	5870
Mir544__chr8	21
Fam96a__chr9	1258
Crtac1__chr19	2631
Bcl2l12__chr7	1082
Sec11c__chr18	776
Gabrd__chr4	1888
Mgll__chr6	4638
Cdt1__chr8	2201
Gm15455__chr1	3017
Gm20871__chrY	3280
BC030476__chr15	2379
Cyp26a1__chr19	1788
Slc23a1__chr18	3024
Rfc2__chr5	1529
Usp20__chr2	4182
Slc39a11__chr11	2752
Slc2a7__chr4	1590
Slc5a1__chr5	3948
Klk1b1__chr7	852
Sct__chr7	511
Rnf114__chr2	3009
Anapc5__chr5	2775
Camsap2__chr1	7842
Gm13283__chr4	812
Dnajb2__chr1	3212
Rpl35__chr2	456
Syt6__chr3	5316
Bcat1__chr6	8114
Fundc1__chrX	1955
AI462493__chr19	833
Ly6g6c__chr17	963
Clcc1__chr3	3613
Med16__chr10	3233
4921509O07Rik__chr13	2574
Unc119b__chr5	3648
Shb__chr4	2750
Acer3__chr7	4069
Ppp1r37__chr7	2984
Slfn3__chr11	1819
Rock2__chr12	8045
Mir742__chrX	66
Rab25__chr3	1065
Far1__chr7	3985
S100a1__chr3	618
Gm19303__chr15	1880
Ddx56__chr11	3301
Scap__chr9	4309
1700095B10Rik__chr5	1051
Gm7616__chr9	619
Suco__chr1	6332
Bnipl__chr3	1798
Qrich1__chr9	3373
Pithd1__chr4	1544
Apcdd1__chr18	2804
2310005G13Rik__chr16	3074
Cdx2__chr5	2148
Capn7__chr14	3582
Slc35g1__chr19	3474
Nipal3__chr4	5037
Npm3__chr19	866
Hnmt__chr2	1645
Spert__chr14	1841
Zbtb1__chr12	3989
Prss33__chr17	1389
Tmem25__chr9	2363
Mif__chr10	557
Paip2b__chr6	3329
Csf3__chr11	1368
Snord89__chr1	95
Akr1d1__chr6	2708
Myh13__chr11	5856
Spint2__chr7	1467
Dcaf12l2__chrX	2882
St8sia4__chr1	5682
Speer1-ps1__chr5	1112
Gtf3c3__chr1	3023
Gimap6__chr6	1615
1700110M21Rik__chr14	1865
Mir466g__chr8	59
Zfp384__chr6	3566
Slfn2__chr11	1666
Nap1l1__chr10	4109
Ern2__chr7	2995
Zfp667__chr7	3676
Dlgap3__chr4	3829
Stmn1-rs1__chr9	980
Olfr624__chr7	928
Nkx2-1__chr12	2868
Il18__chr9	872
Mat2a__chr6	2813
Rab42__chr4	737
Olfr525__chr7	931
Snord58b__chr14	55
Ccne2__chr4	3230
B230217O12Rik__chr19	1957
Scgb1b27__chr7	412
Synj1__chr16	7262
Rapgefl1__chr11	4178
Mpp7__chr18	5332
Slc5a2__chr7	2273
Pex11c__chr8	1131
Slc26a10__chr10	2232
Olfr1182__chr2	1181
Sdhb__chr4	1081
Ndufaf6__chr4	1091
Skida1__chr2	4364
Mmd2__chr5	2153
Satl1__chrX	2418
Vmn2r19__chr6	2571
Sgca__chr11	1749
1700072B07Rik__chr9	448
Dnajc2__chr5	2054
Slc25a10__chr11	4011
Mir770__chr12	95
St6galnac5__chr3	2004
Sprr4__chr3	232
Olfr257__chr15	961
Dand5__chr8	1683
Psmb6__chr11	1042
5033403H07Rik__chr5	482
Serpinb6c__chr13	1335
Cdhr5__chr7	2644
Ear3__chr14	472
Ifngr1__chr10	2106
8430429K09Rik__chr11	2588
Kera__chr10	1953
Hnrnpul2__chr19	5740
Pax8__chr2	2581
Smim1__chr4	3446
Sp140__chr1	2433
Haghl__chr17	1793
1700025G04Rik__chr1	9760
Tmem41b__chr7	3626
D330050I16Rik__chr19	1735
4930567J20Rik__chr16	712
Olfr345__chr2	937
Olfr365__chr2	940
Glod5__chrX	676
Tbx6__chr7	1723
Camk2a__chr18	5377
Sh3bgrl3__chr4	710
Tmem39b__chr4	1819
Mir5129__chr2	79
E130311K13Rik__chr3	1546
Pisd__chr5	2158
Mtfr1l__chr4	2146
Gm15140__chrX	2961
D030040B21Rik__chr1	2792
Gtf2e2__chr8	1812
Adamtsl3__chr7	7315
ERCC-00160	743
Calm3__chr7	2214
Nsg2__chr11	2248
Npy5r__chr8	2316
Axin1__chr17	3790
1110028F11Rik__chr11	2707
Olfr1152__chr2	934
Pdcd2__chr17	1126
Olfr332__chr11	1603
Eif3b__chr5	2985
Opa3__chr7	2262
Ino80d__chr1	13541
Blnk__chr19	2114
Il20__chr1	829
Vmn2r63__chr7	2586
Fryl__chr5	11533
D930007P13Rik__chr15	1331
Nrp__chr12	1171
Trmt6__chr2	2831
Vmn2r10__chr5	2550
Dnase2b__chr3	2306
Krtap5-4__chr7	1003
Wdr81__chr11	6919
Olfr283__chr15	931
Fam217a__chr13	2403
Mir3073__chr12	86
Olfr318__chr11	1027
Prodh__chr16	2297
Kat6a__chr8	9144
Lrrc26__chr2	1209
Ndst3__chr3	5351
Sept11__chr5	5018
Mir1903__chr8	81
Olfr282__chr15	929
Usp16__chr16	2937
Rasgef1c__chr11	2258
1700003H04Rik__chr3	761
Mmadhc__chr2	1310
Gm14139__chr2	1732
B230319C09Rik__chr6	1692
Mir5134__chr17	79
Ilvbl__chr10	2345
Ckap5__chr2	6620
Col13a1__chr10	2941
Olfr665__chr7	952
Mir28__chr18	23
Rnf146__chr10	4408
Ogn__chr13	2547
Hoxb9__chr11	2701
Ksr2__chr5	6155
Frmpd1__chr4	4828
Wdr83__chr8	1247
Olfr732__chr14	1045
Ptprs__chr17	7011
Arhgef16__chr4	2732
Kctd4__chr14	3017
Chrnb2__chr3	5390
Zfp202__chr9	3884
Vgll3__chr16	3335
Tnks2__chr19	6508
Zyg11b__chr4	10668
Ubap2__chr4	4398
Nfe2l3__chr6	2548
Pdhx__chr2	2535
Krtap4-1__chr11	1012
Anapc10__chr8	2807
Gm14204__chr2	6743
Mup15__chr4	1792
1700066J24Rik__chr4	711
Olfr490__chr7	946
Nop9__chr14	3838
Fam115c__chr6	4265
Prl7c1__chr13	1022
Tshz2__chr2	5115
Mirlet7f-2__chrX	84
AF357359__chr12	31
Plag1__chr4	4641
Tmsb10__chr6	947
Srd5a1__chr13	2670
Gm14632__chrX	10827
5430402O13Rik__chr6	1011
Twist1__chr12	1632
Tnfrsf11a__chr1	5032
Rabl5__chr5	916
Lrrc2__chr9	3664
Csta__chr16	2734
Mir34b__chr9	85
Ssrp1__chr2	2956
Fgfbp1__chr5	1251
Nudt9__chr5	1342
Ucp3__chr7	2455
Cyp2a12__chr7	1673
Olfr126__chr17	961
Thoc2__chrX	7658
Atp5j__chr16	763
Zfp445__chr9	6196
Psg-ps1__chr7	1927
Elp3__chr14	3057
Zfp661__chr2	2995
Mir721__chr5	89
Plxna1__chr6	9059
Cyp51__chr5	4363
Ssxb1__chrX	883
Olfr799__chr10	937
Msl1__chr11	4349
Wdr96__chr19	5985
Runx1__chr16	7377
Asb14__chr14	2111
Clasp1__chr1	7940
Timd2__chr11	3395
Krtap11-1__chr16	1009
BC089491__chr7	1221
Btla__chr16	3241
Lrrc59__chr11	2787
Ttc22__chr4	2542
Gm16675__chr8	1322
Vmn1r183__chr7	919
Plekhf2__chr4	2922
Pa2g4__chr10	2444
Gm8884__chr9	385
Slc9a1__chr4	4618
Eid2b__chr7	2425
Cdhr3__chr12	2973
Thop1__chr10	2598
Xlr3a__chrX	1656
A330093E20Rik__chr18	2411
Ccdc40__chr11	4998
Klc2__chr19	3070
Gm14850__chr8	812
Kbtbd11__chr8	6974
Pcdha7__chr18	5219
Sult2a5__chr7	1052
Cntnap5b__chr1	5144
Fam184b__chr5	4139
Mir496__chr12	80
Vbp1__chrX	1607
Gm12409__chr4	649
0610039K10Rik__chr2	952
Cenpj__chr14	4380
Olfr1311__chr2	940
Gm5148__chr3	1218
Trim35__chr14	3690
Msantd1__chr5	2796
Mib2__chr4	4026
Olfr728__chr14	937
Rhox4c__chrX	907
Ermap__chr4	4564
Afap1l2__chr19	4097
Sec22b__chr3	1820
Slurp1__chr15	528
Fscn1__chr5	2672
Olfr1076__chr2	943
Myoz2__chr3	1159
Med21__chr6	784
Hist1h2bl__chr13	382
Pdpn__chr4	1775
Spg20__chr3	4063
Olfr1258__chr2	937
Lcn5__chr2	1184
Adamts2__chr11	9105
Slc35a1__chr4	2047
Ctsl__chr13	1979
Ctag2__chrX	860
Mafg__chr11	1639
BB287469__chr12	3706
Rhox12__chrX	939
Amtn__chr5	1031
Vmn1r9__chr6	1052
Usp10__chr8	3250
Ppp1r1a__chr15	1302
Srsf7__chr17	2757
Ablim3__chr18	4585
Vmn2r92__chr17	2589
BC061212__chr5	3196
Akr1e1__chr13	1723
Ccl3__chr11	793
Got1l1__chr8	1365
Gm20125__chr10	3410
Nbl1__chr4	1766
Cldn5__chr16	1417
Hmgcs1__chr13	3294
Mrps21__chr3	409
Derl2__chr11	3630
Sstr1__chr12	3871
Rab9b__chrX	3764
Zfp472__chr17	2341
Gatad2b__chr3	1916
Nrg4__chr9	1936
Gsdma3__chr11	1488
Gm10510__chr17	726
Emc1__chr4	6250
Mrpl46__chr7	1033
She__chr3	5751
4921509C19Rik__chr2	2686
Zfp266__chr9	6293
Srp19__chr18	881
Bop1__chr15	2492
Zfp641__chr15	3679
Prr14__chr7	2289
Dtwd1__chr2	1348
Ccdc172__chr19	1095
Lrrc15__chr16	5310
Traf7__chr17	2756
Pecr__chr1	1193
A930013F10Rik__chr8	2427
Noxred1__chr12	1420
